date,county,state,fips,cases,deaths
2020-03-10,Wake,North Carolina,37183.0,6,0.0
2020-03-11,Wake,North Carolina,37183.0,7,0.0
2020-03-12,Wake,North Carolina,37183.0,8,0.0
2020-03-13,Wake,North Carolina,37183.0,9,0.0
2020-03-14,Wake,North Carolina,37183.0,11,0.0
2020-03-02,Walla Walla,Washington,53071.0,1,0.0
2020-03-03,Walla Walla,Washington,53071.0,1,0.0
2020-03-04,Walla Walla,Washington,53071.0,1,0.0
2020-03-05,Walla Walla,Washington,53071.0,1,0.0
2020-03-06,Walla Walla,Washington,53071.0,1,0.0
2020-03-07,Walla Walla,Washington,53071.0,1,0.0
2020-03-08,Walla Walla,Washington,53071.0,1,0.0
2020-03-09,Walla Walla,Washington,53071.0,1,0.0
2020-03-10,Walla Walla,Washington,53071.0,1,0.0
2020-03-11,Walla Walla,Washington,53071.0,1,0.0
2020-03-12,Walla Walla,Washington,53071.0,1,0.0
2020-03-13,Walla Walla,Washington,53071.0,1,0.0
2020-03-14,Walla Walla,Washington,53071.0,1,0.0
2020-03-11,Ward,North Dakota,38101.0,1,0.0
2020-03-12,Ward,North Dakota,38101.0,1,0.0
2020-03-13,Ward,North Dakota,38101.0,1,0.0
2020-03-14,Ward,North Dakota,38101.0,1,0.0
2020-02-28,Washington,Oregon,41067.0,1,0.0
2020-02-29,Washington,Oregon,41067.0,1,0.0
2020-03-01,Washington,Oregon,41067.0,2,0.0
2020-03-02,Washington,Oregon,41067.0,2,0.0
2020-03-03,Washington,Oregon,41067.0,2,0.0
2020-03-04,Washington,Oregon,41067.0,2,0.0
2020-03-05,Washington,Oregon,41067.0,2,0.0
2020-03-06,Washington,Oregon,41067.0,2,0.0
2020-03-07,Washington,Oregon,41067.0,3,0.0
2020-03-08,Washington,Oregon,41067.0,8,0.0
2020-03-09,Washington,Oregon,41067.0,8,0.0
2020-03-10,Washington,Oregon,41067.0,8,0.0
2020-03-11,Washington,Oregon,41067.0,8,0.0
2020-03-12,Washington,Oregon,41067.0,10,0.0
2020-03-13,Washington,Oregon,41067.0,10,0.0
2020-03-14,Washington,Oregon,41067.0,13,0.0
2020-03-13,Washington,Pennsylvania,42125.0,1,0.0
2020-03-14,Washington,Pennsylvania,42125.0,1,0.0
2020-03-06,Washington,Utah,49053.0,1,0.0
2020-03-07,Washington,Utah,49053.0,1,0.0
2020-03-08,Washington,Utah,49053.0,1,0.0
2020-03-09,Washington,Utah,49053.0,1,0.0
2020-03-10,Washington,Utah,49053.0,1,0.0
2020-03-11,Washington,Utah,49053.0,1,0.0
2020-03-12,Washington,Utah,49053.0,1,0.0
2020-03-13,Washington,Utah,49053.0,1,0.0
2020-03-14,Washington,Utah,49053.0,1,0.0
2020-03-14,Washington,Vermont,50023.0,1,0.0
2020-03-05,Washoe,Nevada,32031.0,1,0.0
2020-03-06,Washoe,Nevada,32031.0,1,0.0
2020-03-07,Washoe,Nevada,32031.0,1,0.0
2020-03-08,Washoe,Nevada,32031.0,2,0.0
2020-03-09,Washoe,Nevada,32031.0,2,0.0
2020-03-10,Washoe,Nevada,32031.0,2,0.0
2020-03-11,Washoe,Nevada,32031.0,2,0.0
2020-03-12,Washoe,Nevada,32031.0,2,0.0
2020-03-13,Washoe,Nevada,32031.0,2,0.0
2020-03-14,Washoe,Nevada,32031.0,4,0.0
2020-03-12,Washtenaw,Michigan,26161.0,2,0.0
2020-03-13,Washtenaw,Michigan,26161.0,3,0.0
2020-03-14,Washtenaw,Michigan,26161.0,4,0.0
2020-03-11,Waukesha,Wisconsin,55133.0,1,0.0
2020-03-12,Waukesha,Wisconsin,55133.0,1,0.0
2020-03-13,Waukesha,Wisconsin,55133.0,1,0.0
2020-03-14,Waukesha,Wisconsin,55133.0,3,0.0
2020-03-10,Wayne,Michigan,26163.0,1,0.0
2020-03-11,Wayne,Michigan,26163.0,1,0.0
2020-03-12,Wayne,Michigan,26163.0,1,0.0
2020-03-13,Wayne,Michigan,26163.0,6,0.0
2020-03-14,Wayne,Michigan,26163.0,8,0.0
2020-03-13,Wayne,North Carolina,37191.0,1,0.0
2020-03-14,Wayne,North Carolina,37191.0,1,0.0
2020-03-06,Wayne,Pennsylvania,42127.0,1,0.0
2020-03-07,Wayne,Pennsylvania,42127.0,1,0.0
2020-03-08,Wayne,Pennsylvania,42127.0,1,0.0
2020-03-09,Wayne,Pennsylvania,42127.0,1,0.0
2020-03-10,Wayne,Pennsylvania,42127.0,1,0.0
2020-03-11,Wayne,Pennsylvania,42127.0,1,0.0
2020-03-12,Wayne,Pennsylvania,42127.0,1,0.0
2020-03-13,Wayne,Pennsylvania,42127.0,1,0.0
2020-03-14,Wayne,Pennsylvania,42127.0,1,0.0
2020-03-10,Weber,Utah,49057.0,1,0.0
2020-03-11,Weber,Utah,49057.0,1,0.0
2020-03-12,Weber,Utah,49057.0,1,0.0
2020-03-13,Weber,Utah,49057.0,1,0.0
2020-03-14,Weber,Utah,49057.0,1,0.0
2020-03-13,Weld,Colorado,8123.0,1,0.0
2020-03-14,Weld,Colorado,8123.0,2,0.0
2020-03-14,Wells,Indiana,18179.0,1,0.0
2020-03-04,Westchester,New York,36119.0,9,0.0
2020-03-05,Westchester,New York,36119.0,17,0.0
2020-03-06,Westchester,New York,36119.0,33,0.0
2020-03-07,Westchester,New York,36119.0,69,0.0
2020-03-08,Westchester,New York,36119.0,81,0.0
2020-03-09,Westchester,New York,36119.0,97,0.0
2020-03-10,Westchester,New York,36119.0,107,0.0
2020-03-11,Westchester,New York,36119.0,120,0.0
2020-03-12,Westchester,New York,36119.0,147,0.0
2020-03-13,Westchester,New York,36119.0,157,0.0
2020-03-14,Westchester,New York,36119.0,178,0.0
2020-03-10,Whatcom,Washington,53073.0,1,0.0
2020-03-11,Whatcom,Washington,53073.0,1,0.0
2020-03-12,Whatcom,Washington,53073.0,1,0.0
2020-03-13,Whatcom,Washington,53073.0,1,0.0
2020-03-14,Whatcom,Washington,53073.0,2,0.0
2020-03-05,Williamson,Tennessee,47187.0,1,0.0
2020-03-06,Williamson,Tennessee,47187.0,1,0.0
2020-03-07,Williamson,Tennessee,47187.0,1,0.0
2020-03-08,Williamson,Tennessee,47187.0,1,0.0
2020-03-09,Williamson,Tennessee,47187.0,2,0.0
2020-03-10,Williamson,Tennessee,47187.0,4,0.0
2020-03-11,Williamson,Tennessee,47187.0,4,0.0
2020-03-12,Williamson,Tennessee,47187.0,8,0.0
2020-03-13,Williamson,Tennessee,47187.0,9,0.0
2020-03-14,Williamson,Tennessee,47187.0,10,0.0
2020-03-14,Windsor,Vermont,50027.0,2,0.0
2020-03-14,Winnebago,Wisconsin,55139.0,1,0.0
2020-03-14,Woodford,Illinois,17203.0,1,0.0
2020-03-08,Worcester,Massachusetts,25027.0,1,0.0
2020-03-09,Worcester,Massachusetts,25027.0,1,0.0
2020-03-10,Worcester,Massachusetts,25027.0,1,0.0
2020-03-11,Worcester,Massachusetts,25027.0,2,0.0
2020-03-12,Worcester,Massachusetts,25027.0,2,0.0
2020-03-13,Worcester,Massachusetts,25027.0,2,0.0
2020-03-14,Worcester,Massachusetts,25027.0,2,0.0
2020-03-13,Wright,Minnesota,27171.0,1,0.0
2020-03-14,Wright,Minnesota,27171.0,1,0.0
2020-03-12,Wyandotte,Kansas,20209.0,1,1.0
2020-03-13,Wyandotte,Kansas,20209.0,1,1.0
2020-03-14,Wyandotte,Kansas,20209.0,1,1.0
2020-03-12,Yakima,Washington,53077.0,2,0.0
2020-03-13,Yakima,Washington,53077.0,2,0.0
2020-03-14,Yakima,Washington,53077.0,3,0.0
2020-03-13,Yellowstone,Montana,30111.0,1,0.0
2020-03-14,Yellowstone,Montana,30111.0,1,0.0
2020-03-06,Yolo,California,6113.0,1,0.0
2020-03-07,Yolo,California,6113.0,1,0.0
2020-03-08,Yolo,California,6113.0,1,0.0
2020-03-09,Yolo,California,6113.0,1,0.0
2020-03-10,Yolo,California,6113.0,1,0.0
2020-03-11,Yolo,California,6113.0,1,0.0
2020-03-12,Yolo,California,6113.0,1,0.0
2020-03-13,Yolo,California,6113.0,2,0.0
2020-03-14,Yolo,California,6113.0,2,0.0
